order_id,order_date,city,category,product,unit_price,quantity,discount,payment_method,customer_type,rating
ORD-10779,2025-06-15,أبها,كتب,رواية,45,3,0,بطاقة,عائد,5
ORD-10780,2025-06-15,الرياض,ملابس,حذاء رياضي,249,3,0,بطاقة,جديد,2
ORD-10781,2025-06-15,الرياض,إلكترونيات,سماعة لاسلكية,149,4,0,الدفع عند الاستلام,جديد,5
ORD-10782,2025-06-15,الدمام,إلكترونيات,شاحن سريع,59,1,0,بطاقة,عائد,2
ORD-10783,2025-06-16,الرياض,المنزل,طقم أواني,299,1,0,بطاقة,عائد,5
ORD-10784,2025-06-16,الرياض,المنزل,وسادة طبية,119,2,0.05,تحويل بنكي,عائد,5
ORD-10785,2025-06-16,الدمام,ملابس,جاكيت,199,1,0,محفظة إلكترونية,عائد,5
ORD-10786,2025-06-17,الرياض,إلكترونيات,سماعة لاسلكية,149,4,0,محفظة إلكترونية,عائد,5
ORD-10787,2025-06-17,الرياض,أغذية,تمر فاخر,95,4,0,الدفع عند الاستلام,عائد,4
ORD-10788,2025-06-17,المدينة,إلكترونيات,ساعة ذكية,399,2,0,بطاقة,عائد,5
ORD-10789,2025-06-17,جدة,المنزل,وسادة طبية,119,2,0,بطاقة,عائد,2
ORD-10790,2025-06-18,مكة,كتب,رواية,45,3,0.05,محفظة إلكترونية,عائد,
ORD-10791,2025-06-18,مكة,المنزل,طقم أواني,299,2,0,بطاقة,عائد,5
ORD-10792,2025-06-18,أبها,المنزل,مصباح مكتب,89,2,0,الدفع عند الاستلام,عائد,4
ORD-10793,2025-06-18,الرياض,كتب,كتاب برمجة,120,1,0,تحويل بنكي,عائد,
ORD-10794,2025-06-19,جدة,إلكترونيات,شاحن سريع,59,1,0.05,بطاقة,جديد,5
ORD-10795,2025-06-19,الرياض,ملابس,قميص قطني,79,1,0,محفظة إلكترونية,جديد,5
ORD-10796,2025-06-19,الرياض,إلكترونيات,شاحن سريع,59,2,0,محفظة إلكترونية,عائد,5
ORD-10797,2025-06-19,الرياض,أغذية,تمر فاخر,95,2,0.1,بطاقة,جديد,3
ORD-10798,2025-06-19,الدمام,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,4
ORD-10799,2025-06-20,الدمام,المنزل,وسادة طبية,119,1,0.05,محفظة إلكترونية,عائد,5
ORD-10800,2025-06-20,الرياض,أغذية,عسل سدر,180,1,0.05,محفظة إلكترونية,عائد,3
ORD-10801,2025-06-21,الرياض,المنزل,طقم أواني,299,1,0,محفظة إلكترونية,جديد,3
ORD-10802,2025-06-21,مكة,أغذية,عسل سدر,180,1,0,تحويل بنكي,عائد,5
ORD-10803,2025-06-21,الرياض,ملابس,جاكيت,199,1,0,بطاقة,جديد,4
ORD-10804,2025-06-21,مكة,ملابس,حذاء رياضي,249,3,0,محفظة إلكترونية,جديد,
ORD-10805,2025-06-21,الرياض,ملابس,جاكيت,199,2,0,محفظة إلكترونية,عائد,4
ORD-10806,2025-06-22,جدة,المنزل,مصباح مكتب,89,1,0.1,محفظة إلكترونية,عائد,4
ORD-10807,2025-06-22,الرياض,كتب,كتاب برمجة,120,1,0,محفظة إلكترونية,عائد,3
ORD-10808,2025-06-22,الرياض,إلكترونيات,سماعة لاسلكية,149,2,0,بطاقة,عائد,3
ORD-10809,2025-06-22,الرياض,ملابس,حذاء رياضي,249,2,0,محفظة إلكترونية,جديد,5
ORD-10810,2025-06-23,الرياض,ملابس,جاكيت,199,1,0.1,بطاقة,عائد,3
ORD-10811,2025-06-23,مكة,كتب,كتاب برمجة,120,2,0.05,تحويل بنكي,جديد,4
ORD-10812,2025-06-23,جدة,أغذية,قهوة مختصة,65,2,0,بطاقة,عائد,5
ORD-10813,2025-06-23,جدة,أغذية,تمر فاخر,95,1,0.05,الدفع عند الاستلام,عائد,5
ORD-10814,2025-06-23,مكة,أغذية,تمر فاخر,95,1,0,الدفع عند الاستلام,عائد,5
ORD-10815,2025-06-24,الدمام,المنزل,طقم أواني,299,3,0.05,بطاقة,جديد,3
ORD-10816,2025-06-25,مكة,المنزل,وسادة طبية,119,1,0,بطاقة,عائد,
ORD-10817,2025-06-25,جدة,المنزل,وسادة طبية,119,1,0,محفظة إلكترونية,عائد,3
ORD-10818,2025-06-25,الرياض,ملابس,قميص قطني,79,2,0,بطاقة,جديد,4
ORD-10819,2025-06-26,الرياض,أغذية,عسل سدر,180,2,0,تحويل بنكي,عائد,5
ORD-10820,2025-06-26,جدة,كتب,رواية,45,1,0,محفظة إلكترونية,عائد,5
ORD-10821,2025-06-26,جدة,إلكترونيات,شاحن سريع,59,3,0.05,بطاقة,جديد,4
ORD-10822,2025-06-26,جدة,المنزل,وسادة طبية,119,2,0,تحويل بنكي,جديد,4
ORD-10823,2025-06-26,جدة,المنزل,طقم أواني,299,1,0,بطاقة,عائد,5
ORD-10824,2025-06-27,المدينة,ملابس,قميص قطني,79,1,0,بطاقة,عائد,4
ORD-10825,2025-06-27,المدينة,أغذية,عسل سدر,180,3,0,محفظة إلكترونية,عائد,3
ORD-10826,2025-06-27,مكة,أغذية,عسل سدر,180,3,0.2,بطاقة,عائد,5
ORD-10827,2025-06-27,الرياض,ملابس,قميص قطني,79,3,0,محفظة إلكترونية,جديد,
ORD-10828,2025-06-28,المدينة,كتب,رواية,45,1,0.05,بطاقة,عائد,5
ORD-10829,2025-06-28,المدينة,المنزل,طقم أواني,299,2,0,بطاقة,عائد,4
ORD-10830,2025-06-29,الرياض,أغذية,عسل سدر,180,1,0.05,محفظة إلكترونية,عائد,1
ORD-10831,2025-06-29,الرياض,المنزل,وسادة طبية,119,1,0,بطاقة,عائد,3
ORD-10832,2025-06-29,الرياض,إلكترونيات,سماعة لاسلكية,149,2,0,محفظة إلكترونية,عائد,4
ORD-10833,2025-06-30,أبها,إلكترونيات,شاحن سريع,59,1,0,بطاقة,جديد,5
ORD-10834,2025-06-30,الرياض,المنزل,طقم أواني,299,1,0.1,بطاقة,عائد,5
ORD-10835,2025-06-30,الدمام,ملابس,حذاء رياضي,249,3,0,محفظة إلكترونية,جديد,5
ORD-10836,2025-07-01,الرياض,ملابس,قميص قطني,79,1,0,محفظة إلكترونية,عائد,
ORD-10837,2025-07-01,المدينة,ملابس,جاكيت,199,2,0.05,بطاقة,جديد,
ORD-10838,2025-07-01,الرياض,إلكترونيات,سماعة لاسلكية,149,2,0,محفظة إلكترونية,جديد,4
ORD-10839,2025-07-01,المدينة,أغذية,عسل سدر,180,1,0,الدفع عند الاستلام,عائد,5
ORD-10840,2025-07-02,الدمام,كتب,كتاب برمجة,120,3,0.1,الدفع عند الاستلام,عائد,5
ORD-10841,2025-07-02,الرياض,أغذية,قهوة مختصة,65,2,0.2,الدفع عند الاستلام,عائد,2
ORD-10842,2025-07-02,الدمام,المنزل,وسادة طبية,119,1,0,تحويل بنكي,عائد,5
ORD-10843,2025-07-02,الدمام,إلكترونيات,شاحن سريع,59,1,0,بطاقة,عائد,
ORD-10844,2025-07-03,الرياض,ملابس,قميص قطني,79,2,0.05,الدفع عند الاستلام,جديد,4
ORD-10845,2025-07-03,أبها,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,5
ORD-10846,2025-07-04,جدة,كتب,رواية,45,2,0,تحويل بنكي,عائد,5
ORD-10847,2025-07-04,جدة,المنزل,وسادة طبية,119,1,0,بطاقة,عائد,5
ORD-10848,2025-07-04,الرياض,إلكترونيات,لوحة مفاتيح,129,2,0,بطاقة,جديد,4
ORD-10849,2025-07-04,أبها,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,عائد,5
ORD-10850,2025-07-04,الرياض,كتب,رواية,45,1,0,الدفع عند الاستلام,عائد,5
ORD-10851,2025-07-04,المدينة,ملابس,قميص قطني,79,2,0,محفظة إلكترونية,عائد,3
ORD-10852,2025-07-05,المدينة,أغذية,قهوة مختصة,65,3,0,بطاقة,عائد,4
ORD-10853,2025-07-05,جدة,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,عائد,5
ORD-10854,2025-07-05,الرياض,ملابس,قميص قطني,79,1,0.05,بطاقة,عائد,5
ORD-10855,2025-07-06,الدمام,ملابس,جاكيت,199,2,0,محفظة إلكترونية,جديد,
ORD-10856,2025-07-06,أبها,ملابس,حذاء رياضي,249,4,0,محفظة إلكترونية,جديد,3
ORD-10857,2025-07-06,الرياض,أغذية,قهوة مختصة,65,2,0,بطاقة,عائد,4
ORD-10858,2025-07-06,الدمام,ملابس,جاكيت,199,1,0.05,محفظة إلكترونية,عائد,
ORD-10859,2025-07-06,الدمام,ملابس,قميص قطني,79,1,0,بطاقة,جديد,5
ORD-10860,2025-07-07,جدة,ملابس,قميص قطني,79,2,0,محفظة إلكترونية,عائد,4
ORD-10861,2025-07-07,أبها,إلكترونيات,سماعة لاسلكية,149,2,0,محفظة إلكترونية,عائد,4
ORD-10862,2025-07-07,مكة,المنزل,طقم أواني,299,2,0,الدفع عند الاستلام,عائد,4
ORD-10863,2025-07-08,جدة,ملابس,جاكيت,199,2,0.05,الدفع عند الاستلام,عائد,5
ORD-10864,2025-07-08,الرياض,المنزل,مصباح مكتب,89,1,0,الدفع عند الاستلام,عائد,
ORD-10865,2025-07-08,مكة,المنزل,طقم أواني,299,2,0,الدفع عند الاستلام,عائد,4
ORD-10866,2025-07-09,المدينة,كتب,رواية,45,1,0.1,بطاقة,جديد,3
ORD-10867,2025-07-09,الدمام,إلكترونيات,سماعة لاسلكية,149,1,0.05,الدفع عند الاستلام,جديد,3
ORD-10868,2025-07-09,المدينة,ملابس,قميص قطني,79,3,0,الدفع عند الاستلام,جديد,5
ORD-10869,2025-07-10,الرياض,أغذية,قهوة مختصة,65,3,0,الدفع عند الاستلام,عائد,4
ORD-10870,2025-07-10,جدة,ملابس,جاكيت,199,1,0.05,محفظة إلكترونية,جديد,4
ORD-10871,2025-07-10,الدمام,أغذية,قهوة مختصة,65,2,0,الدفع عند الاستلام,عائد,5
ORD-10872,2025-07-10,أبها,ملابس,جاكيت,199,1,0.1,الدفع عند الاستلام,جديد,5
ORD-10873,2025-07-10,مكة,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,جديد,3
ORD-10874,2025-07-10,الدمام,المنزل,وسادة طبية,119,1,0,محفظة إلكترونية,عائد,
ORD-10875,2025-07-11,الدمام,المنزل,طقم أواني,299,2,0,محفظة إلكترونية,جديد,3
ORD-10876,2025-07-11,جدة,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,5
ORD-10877,2025-07-12,الدمام,إلكترونيات,شاحن سريع,59,2,0,بطاقة,عائد,2
ORD-10878,2025-07-12,جدة,كتب,رواية,45,3,0.05,بطاقة,جديد,5
ORD-10879,2025-07-13,المدينة,ملابس,جاكيت,199,3,0.1,بطاقة,عائد,4
ORD-10880,2025-07-13,الدمام,أغذية,قهوة مختصة,65,2,0.1,تحويل بنكي,جديد,4
ORD-10881,2025-07-13,مكة,المنزل,طقم أواني,299,1,0,بطاقة,عائد,3
ORD-10882,2025-07-13,أبها,المنزل,طقم أواني,299,1,0,بطاقة,جديد,4
ORD-10883,2025-07-14,الرياض,ملابس,جاكيت,199,4,0,محفظة إلكترونية,جديد,3
ORD-10884,2025-07-14,الرياض,إلكترونيات,ساعة ذكية,399,1,0,الدفع عند الاستلام,جديد,2
ORD-10885,2025-07-15,مكة,أغذية,قهوة مختصة,65,3,0.05,تحويل بنكي,عائد,5
ORD-10886,2025-07-15,المدينة,ملابس,قميص قطني,79,3,0,بطاقة,جديد,5
ORD-10887,2025-07-15,الرياض,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,1
ORD-10888,2025-07-16,جدة,أغذية,تمر فاخر,95,3,0,بطاقة,عائد,4
ORD-10889,2025-07-16,جدة,أغذية,عسل سدر,180,3,0,تحويل بنكي,عائد,1
ORD-10890,2025-07-17,الرياض,المنزل,طقم أواني,299,2,0,الدفع عند الاستلام,عائد,5
ORD-10891,2025-07-17,الدمام,ملابس,قميص قطني,79,3,0,بطاقة,جديد,2
ORD-10892,2025-07-17,المدينة,ملابس,جاكيت,199,2,0.05,بطاقة,عائد,3
ORD-10893,2025-07-17,الدمام,إلكترونيات,ساعة ذكية,399,1,0,بطاقة,عائد,4
ORD-10894,2025-07-18,أبها,أغذية,عسل سدر,180,2,0,الدفع عند الاستلام,جديد,
ORD-10895,2025-07-18,جدة,إلكترونيات,لوحة مفاتيح,129,1,0,محفظة إلكترونية,عائد,5
ORD-10896,2025-07-18,جدة,إلكترونيات,لوحة مفاتيح,129,1,0,محفظة إلكترونية,جديد,5
ORD-10897,2025-07-18,الرياض,المنزل,مصباح مكتب,89,1,0,بطاقة,جديد,5
ORD-10898,2025-07-18,جدة,أغذية,عسل سدر,180,3,0,بطاقة,جديد,2
ORD-10899,2025-07-18,الدمام,إلكترونيات,سماعة لاسلكية,149,3,0.1,تحويل بنكي,جديد,5
ORD-10900,2025-07-19,أبها,ملابس,قميص قطني,79,4,0,بطاقة,جديد,4
ORD-10901,2025-07-20,الرياض,أغذية,عسل سدر,180,1,0,تحويل بنكي,عائد,4
ORD-10902,2025-07-20,جدة,إلكترونيات,لوحة مفاتيح,129,1,0.1,بطاقة,جديد,5
ORD-10903,2025-07-20,الدمام,ملابس,قميص قطني,79,1,0.1,محفظة إلكترونية,عائد,4
ORD-10904,2025-07-20,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0,محفظة إلكترونية,عائد,5
ORD-10905,2025-07-20,جدة,المنزل,وسادة طبية,119,1,0,بطاقة,عائد,5
ORD-10906,2025-07-20,الرياض,إلكترونيات,ساعة ذكية,399,1,0.05,بطاقة,جديد,5
ORD-10907,2025-07-20,الرياض,أغذية,تمر فاخر,95,2,0.1,محفظة إلكترونية,عائد,4
ORD-10908,2025-07-21,أبها,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,جديد,4
ORD-10909,2025-07-21,الرياض,المنزل,مصباح مكتب,89,1,0,الدفع عند الاستلام,عائد,1
ORD-10910,2025-07-21,جدة,إلكترونيات,ساعة ذكية,399,1,0,الدفع عند الاستلام,عائد,3
ORD-10911,2025-07-21,مكة,إلكترونيات,سماعة لاسلكية,149,3,0,محفظة إلكترونية,عائد,4
ORD-10912,2025-07-21,الدمام,إلكترونيات,لوحة مفاتيح,129,1,0,محفظة إلكترونية,عائد,5
ORD-10913,2025-07-22,المدينة,كتب,كتاب برمجة,120,1,0,محفظة إلكترونية,جديد,4
ORD-10914,2025-07-22,الرياض,إلكترونيات,شاحن سريع,59,2,0,بطاقة,جديد,4
ORD-10915,2025-07-22,مكة,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,
ORD-10916,2025-07-22,مكة,أغذية,قهوة مختصة,65,3,0.05,الدفع عند الاستلام,جديد,5
ORD-10917,2025-07-23,المدينة,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,5
ORD-10918,2025-07-23,أبها,أغذية,تمر فاخر,95,1,0,بطاقة,عائد,5
ORD-10919,2025-07-23,الرياض,إلكترونيات,سماعة لاسلكية,149,4,0.1,الدفع عند الاستلام,جديد,5
ORD-10920,2025-07-24,مكة,ملابس,قميص قطني,79,1,0,بطاقة,جديد,4
ORD-10921,2025-07-24,مكة,إلكترونيات,ساعة ذكية,399,2,0,محفظة إلكترونية,جديد,3
ORD-10922,2025-07-24,الرياض,ملابس,جاكيت,199,3,0,محفظة إلكترونية,عائد,5
ORD-10923,2025-07-25,الرياض,أغذية,تمر فاخر,95,1,0,بطاقة,عائد,2
ORD-10924,2025-07-25,مكة,إلكترونيات,لوحة مفاتيح,129,1,0,تحويل بنكي,جديد,4
ORD-10925,2025-07-25,جدة,المنزل,وسادة طبية,119,2,0,بطاقة,جديد,5
ORD-10926,2025-07-25,المدينة,المنزل,طقم أواني,299,1,0,بطاقة,عائد,4
ORD-10927,2025-07-25,جدة,كتب,رواية,45,2,0,الدفع عند الاستلام,عائد,4
ORD-10928,2025-07-25,الرياض,إلكترونيات,سماعة لاسلكية,149,1,0,بطاقة,عائد,4
ORD-10929,2025-07-26,جدة,أغذية,تمر فاخر,95,2,0,محفظة إلكترونية,عائد,5
ORD-10930,2025-07-26,الرياض,ملابس,حذاء رياضي,249,1,0,محفظة إلكترونية,عائد,4
ORD-10931,2025-07-26,الرياض,كتب,رواية,45,1,0,بطاقة,عائد,4
ORD-10932,2025-07-26,المدينة,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,5
ORD-10933,2025-07-27,جدة,أغذية,عسل سدر,180,3,0,محفظة إلكترونية,عائد,3
ORD-10934,2025-07-27,الرياض,المنزل,وسادة طبية,119,2,0,بطاقة,عائد,5
ORD-10935,2025-07-27,مكة,المنزل,وسادة طبية,119,1,0,بطاقة,جديد,4
ORD-10936,2025-07-28,المدينة,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,جديد,4
ORD-10937,2025-07-28,أبها,المنزل,وسادة طبية,119,4,0,محفظة إلكترونية,جديد,
ORD-10938,2025-07-28,جدة,أغذية,تمر فاخر,95,4,0,بطاقة,عائد,
ORD-10939,2025-07-29,أبها,ملابس,جاكيت,199,1,0,الدفع عند الاستلام,عائد,5
ORD-10940,2025-07-29,مكة,كتب,رواية,45,2,0,الدفع عند الاستلام,جديد,3
ORD-10941,2025-07-30,جدة,أغذية,تمر فاخر,95,3,0,بطاقة,جديد,5
ORD-10942,2025-07-30,جدة,أغذية,قهوة مختصة,65,1,0,الدفع عند الاستلام,جديد,3
ORD-10943,2025-07-30,جدة,أغذية,قهوة مختصة,65,1,0,تحويل بنكي,عائد,4
ORD-10944,2025-07-31,جدة,ملابس,قميص قطني,79,2,0,تحويل بنكي,عائد,5
ORD-10945,2025-07-31,المدينة,ملابس,قميص قطني,79,1,0,الدفع عند الاستلام,جديد,5
ORD-10946,2025-07-31,مكة,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,عائد,5
ORD-10947,2025-07-31,أبها,ملابس,حذاء رياضي,249,1,0,محفظة إلكترونية,جديد,
ORD-10948,2025-08-01,الرياض,أغذية,قهوة مختصة,65,1,0.2,بطاقة,جديد,5
ORD-10949,2025-08-01,جدة,إلكترونيات,شاحن سريع,59,2,0.05,بطاقة,عائد,5
ORD-10950,2025-08-01,الرياض,إلكترونيات,شاحن سريع,59,1,0.2,بطاقة,عائد,4
ORD-10951,2025-08-01,مكة,أغذية,تمر فاخر,95,3,0,محفظة إلكترونية,عائد,5
ORD-10952,2025-08-02,جدة,أغذية,تمر فاخر,95,2,0.2,تحويل بنكي,جديد,5
ORD-10953,2025-08-02,جدة,أغذية,قهوة مختصة,65,4,0.1,محفظة إلكترونية,جديد,5
ORD-10954,2025-08-02,الرياض,المنزل,مصباح مكتب,89,2,0,تحويل بنكي,عائد,5
ORD-10955,2025-08-02,المدينة,إلكترونيات,شاحن سريع,59,1,0,محفظة إلكترونية,عائد,
ORD-10956,2025-08-02,الدمام,ملابس,جاكيت,199,1,0.05,بطاقة,عائد,3
ORD-10957,2025-08-03,الدمام,إلكترونيات,شاحن سريع,59,1,0,بطاقة,جديد,3
ORD-10958,2025-08-03,الرياض,كتب,كتاب برمجة,120,1,0,محفظة إلكترونية,عائد,3
ORD-10959,2025-08-03,أبها,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,2
ORD-10960,2025-08-04,الدمام,كتب,كتاب برمجة,120,1,0,محفظة إلكترونية,عائد,3
ORD-10961,2025-08-04,جدة,أغذية,قهوة مختصة,65,1,0.05,بطاقة,جديد,4
ORD-10962,2025-08-04,الرياض,كتب,رواية,45,3,0,بطاقة,عائد,3
ORD-10963,2025-08-04,المدينة,المنزل,وسادة طبية,119,1,0,بطاقة,جديد,5
ORD-10964,2025-08-05,الرياض,المنزل,وسادة طبية,119,1,0,بطاقة,عائد,5
ORD-10965,2025-08-06,الرياض,أغذية,عسل سدر,180,2,0.2,محفظة إلكترونية,عائد,4
ORD-10966,2025-08-07,جدة,أغذية,قهوة مختصة,65,2,0,الدفع عند الاستلام,جديد,5
ORD-10967,2025-08-07,أبها,أغذية,تمر فاخر,95,1,0.05,محفظة إلكترونية,عائد,4
ORD-10968,2025-08-07,الرياض,ملابس,حذاء رياضي,249,2,0.2,الدفع عند الاستلام,عائد,4
ORD-10969,2025-08-07,جدة,كتب,رواية,45,1,0,الدفع عند الاستلام,جديد,5
ORD-10970,2025-08-07,جدة,المنزل,وسادة طبية,119,4,0,محفظة إلكترونية,عائد,5
ORD-10971,2025-08-08,مكة,المنزل,طقم أواني,299,1,0,بطاقة,عائد,4
ORD-10972,2025-08-08,جدة,ملابس,جاكيت,199,1,0.05,محفظة إلكترونية,عائد,5
ORD-10973,2025-08-09,المدينة,ملابس,حذاء رياضي,249,1,0,الدفع عند الاستلام,عائد,1
ORD-10974,2025-08-09,الرياض,أغذية,تمر فاخر,95,1,0.2,تحويل بنكي,عائد,
ORD-10975,2025-08-09,الرياض,إلكترونيات,سماعة لاسلكية,149,3,0,تحويل بنكي,جديد,3
ORD-10976,2025-08-09,الرياض,المنزل,مصباح مكتب,89,1,0,محفظة إلكترونية,جديد,4
ORD-10977,2025-08-10,المدينة,أغذية,تمر فاخر,95,1,0,الدفع عند الاستلام,عائد,3
ORD-10978,2025-08-10,الرياض,أغذية,قهوة مختصة,65,1,0,بطاقة,عائد,2
ORD-10979,2025-08-10,أبها,المنزل,وسادة طبية,119,1,0,تحويل بنكي,جديد,4
ORD-10980,2025-08-10,الرياض,المنزل,مصباح مكتب,89,1,0,الدفع عند الاستلام,جديد,5
ORD-10981,2025-08-11,جدة,كتب,كتاب برمجة,120,2,0,بطاقة,عائد,4
ORD-10982,2025-08-11,مكة,ملابس,حذاء رياضي,249,1,0.05,بطاقة,عائد,
ORD-10983,2025-08-12,أبها,أغذية,تمر فاخر,95,1,0,بطاقة,عائد,
ORD-10984,2025-08-12,جدة,إلكترونيات,ساعة ذكية,399,2,0,بطاقة,عائد,3
ORD-10985,2025-08-12,الدمام,المنزل,طقم أواني,299,4,0,بطاقة,عائد,5
ORD-10986,2025-08-12,الرياض,أغذية,عسل سدر,180,2,0,محفظة إلكترونية,عائد,4
ORD-10987,2025-08-12,جدة,المنزل,طقم أواني,299,1,0,الدفع عند الاستلام,جديد,3
ORD-10988,2025-08-12,جدة,المنزل,طقم أواني,299,3,0,بطاقة,عائد,4
ORD-10989,2025-08-12,جدة,المنزل,وسادة طبية,119,1,0,بطاقة,عائد,4
ORD-10990,2025-08-13,أبها,كتب,كتاب برمجة,120,3,0,بطاقة,جديد,5
ORD-10991,2025-08-13,جدة,إلكترونيات,سماعة لاسلكية,149,1,0,الدفع عند الاستلام,جديد,5
ORD-10992,2025-08-14,الرياض,أغذية,قهوة مختصة,65,2,0,بطاقة,جديد,4
ORD-10993,2025-08-14,الرياض,المنزل,طقم أواني,299,1,0,بطاقة,جديد,3
ORD-10994,2025-08-14,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,عائد,5
ORD-10995,2025-08-14,مكة,أغذية,عسل سدر,180,3,0,الدفع عند الاستلام,عائد,4
ORD-10996,2025-08-14,الرياض,المنزل,طقم أواني,299,1,0,الدفع عند الاستلام,عائد,3
ORD-10997,2025-08-15,الرياض,المنزل,وسادة طبية,119,1,0,تحويل بنكي,عائد,5
ORD-10998,2025-08-15,جدة,أغذية,عسل سدر,180,2,0,محفظة إلكترونية,عائد,4
ORD-10999,2025-08-15,الرياض,إلكترونيات,لوحة مفاتيح,129,3,0,تحويل بنكي,جديد,4
ORD-11000,2025-08-15,الرياض,كتب,كتاب برمجة,120,1,0.05,بطاقة,جديد,4
ORD-11001,2025-08-15,الدمام,إلكترونيات,لوحة مفاتيح,129,4,0.05,بطاقة,عائد,4
ORD-11002,2025-08-15,الرياض,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,5
ORD-11003,2025-08-16,المدينة,إلكترونيات,ساعة ذكية,399,1,0.05,بطاقة,عائد,3
ORD-11004,2025-08-16,المدينة,إلكترونيات,لوحة مفاتيح,129,1,0.2,الدفع عند الاستلام,عائد,5
ORD-11005,2025-08-16,الدمام,ملابس,جاكيت,199,4,0,محفظة إلكترونية,عائد,
ORD-11006,2025-08-16,الرياض,ملابس,حذاء رياضي,249,1,0,الدفع عند الاستلام,عائد,
ORD-11007,2025-08-16,الرياض,ملابس,جاكيت,199,2,0,بطاقة,عائد,3
ORD-11008,2025-08-17,جدة,ملابس,حذاء رياضي,249,2,0,محفظة إلكترونية,عائد,2
ORD-11009,2025-08-17,مكة,المنزل,طقم أواني,299,3,0.1,بطاقة,عائد,5
ORD-11010,2025-08-17,أبها,ملابس,جاكيت,199,3,0,محفظة إلكترونية,عائد,4
ORD-11011,2025-08-17,جدة,إلكترونيات,ساعة ذكية,399,1,0.1,محفظة إلكترونية,عائد,4
ORD-11012,2025-08-17,جدة,ملابس,حذاء رياضي,249,1,0.2,الدفع عند الاستلام,عائد,4
ORD-11013,2025-08-18,جدة,إلكترونيات,شاحن سريع,59,3,0,بطاقة,جديد,2
ORD-11014,2025-08-18,الدمام,ملابس,قميص قطني,79,1,0,بطاقة,جديد,5
ORD-11015,2025-08-18,مكة,إلكترونيات,ساعة ذكية,399,1,0,تحويل بنكي,عائد,5
ORD-11016,2025-08-18,مكة,المنزل,مصباح مكتب,89,2,0,بطاقة,جديد,2
ORD-11017,2025-08-19,جدة,ملابس,قميص قطني,79,1,0,تحويل بنكي,عائد,4
ORD-11018,2025-08-19,مكة,ملابس,حذاء رياضي,249,1,0.1,بطاقة,جديد,5
ORD-11019,2025-08-19,جدة,أغذية,عسل سدر,180,1,0.2,الدفع عند الاستلام,جديد,5
ORD-11020,2025-08-19,الرياض,أغذية,عسل سدر,180,2,0.05,بطاقة,جديد,5
ORD-11021,2025-08-20,الدمام,ملابس,حذاء رياضي,249,2,0,بطاقة,عائد,5
ORD-11022,2025-08-20,جدة,ملابس,قميص قطني,79,2,0,محفظة إلكترونية,جديد,5
ORD-11023,2025-08-20,الدمام,إلكترونيات,ساعة ذكية,399,1,0,الدفع عند الاستلام,عائد,5
ORD-11024,2025-08-20,الدمام,ملابس,جاكيت,199,1,0,بطاقة,عائد,4
ORD-11025,2025-08-21,جدة,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,5
ORD-11026,2025-08-21,أبها,إلكترونيات,شاحن سريع,59,1,0.05,محفظة إلكترونية,جديد,5
ORD-11027,2025-08-21,مكة,أغذية,قهوة مختصة,65,1,0.1,الدفع عند الاستلام,جديد,3
ORD-11028,2025-08-21,مكة,كتب,رواية,45,1,0,بطاقة,عائد,5
ORD-11029,2025-08-22,جدة,كتب,رواية,45,3,0,محفظة إلكترونية,عائد,
ORD-11030,2025-08-22,أبها,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,عائد,2
ORD-11031,2025-08-22,الرياض,المنزل,طقم أواني,299,1,0.2,بطاقة,جديد,2
ORD-11032,2025-08-23,الرياض,المنزل,طقم أواني,299,3,0.1,بطاقة,عائد,5
ORD-11033,2025-08-23,المدينة,إلكترونيات,ساعة ذكية,399,1,0.05,الدفع عند الاستلام,عائد,4
ORD-11034,2025-08-23,جدة,ملابس,حذاء رياضي,249,3,0,محفظة إلكترونية,عائد,5
ORD-11035,2025-08-23,أبها,المنزل,وسادة طبية,119,1,0.05,محفظة إلكترونية,عائد,5
ORD-11036,2025-08-24,جدة,إلكترونيات,شاحن سريع,59,1,0,بطاقة,جديد,5
ORD-11037,2025-08-24,مكة,إلكترونيات,سماعة لاسلكية,149,1,0.1,بطاقة,عائد,3
ORD-11038,2025-08-24,المدينة,كتب,كتاب برمجة,120,1,0,بطاقة,عائد,4
ORD-11039,2025-08-24,جدة,أغذية,عسل سدر,180,4,0,بطاقة,جديد,
ORD-11040,2025-08-24,أبها,المنزل,مصباح مكتب,89,1,0,بطاقة,جديد,5
